path,msg_id,msg,alerts,chosen,In which repository the modification was done?,In which pull request the modification was done?,Do you consider the removed alert harmful?,Why do you consider it harmful (or harmless)?,"What is the code quality (1 lowest, 10 best)? Code quality refers to the code prior to the pull request.",Why do you consider the code quality as such?,"What is the expected benefit(1 – negative, 5 – neutral, 10 – great)?",Why do you consider the pull request to improve the code (or not improve it)?,LOC_before,LLOC_before,SLOC_before,Comments_before,Single comments_before,Multi_before,Blank_before,h1_before,h2_before,N1_before,N2_before,vocabulary_before,length_before,calculated_length_before,volume_before,difficulty_before,effort_before,time_before,bugs_before,McCabe_max_before,McCabe_sum_before,LOC_after,LLOC_after,SLOC_after,Comments_after,Single comments_after,Multi_after,Blank_after,h1_after,h2_after,N1_after,N2_after,vocabulary_after,length_after,calculated_length_after,volume_after,difficulty_after,effort_after,time_after,bugs_after,McCabe_max_after,McCabe_sum_after,SLOC_diff,difficulty_diff,LLOC_diff,N1_diff,h2_diff,volume_diff,bugs_diff,calculated_length_diff,Single comments_diff,vocabulary_diff,h1_diff,Multi_diff,time_diff,Blank_diff,effort_diff,length_diff,McCabe_max_diff,LOC_diff,Comments_diff,N2_diff,McCabe_sum_diff,file,repo_name,modified_McCabe_max_diff
jarviscli\plugins\wordgame.py,C0325,superfluous-parens,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Removed unneeded parentheses,6,while true and breaks,5,Removed unneeded parentheses ,59,45,45,0.0,0.0,0,14,9,43,27,51,52.0,78,261.858709465171,444.6342980150053,5.337209302325581,2373.1063114986905,131.83923952770502,0.1482114326716684,12.0,13.0,59,45,45,0.0,0.0,0,14,9,43,27,51,52.0,78,261.858709465171,444.6342980150053,5.337209302325581,2373.1063114986905,131.83923952770502,0.1482114326716684,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\agify.py,C0325,superfluous-parens,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,Removed unneeded parentheses,7,regular,5,Removed unneeded parentheses ,22,17,16,0.0,1.0,0,5,2,6,3,6,8.0,9,17.509775004326936,27.0,1.0,27.0,1.5,0.009,3.0,3.0,22,17,16,0.0,1.0,0,5,2,6,3,6,8.0,9,17.509775004326936,27.0,1.0,27.0,1.5,0.009,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\rockpaperscissors.py,R0916,too-many-boolean-expressions,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," The condition had many expressions that made it unclear. Instead, there is a dictionary for winning moves, simplifying and clarifying the condition.",5,unstructured code. Magic numbers,7,Clearer and simpler condition.,165,110,109,0.0,0.0,13,43,10,102,81,163,112.0,244,713.806665829966,1660.994600982055,7.990196078431373,13271.6725470625,737.3151415034722,0.5536648669940184,15.0,42.0,166,112,110,0.0,0.0,13,43,8,91,72,144,99.0,216,616.2093122580814,1431.9410299371957,6.329670329670329,9063.71465103104,503.5397028350578,0.4773136766457319,15.0,36.0,1.0,-1.6605257487610432,2.0,-9.0,-11.0,-229.05357104485938,-0.07635119034828652,-97.5973535718847,0.0,-13.0,-2.0,0.0,,0.0,-4207.957896031461,-28.0,0.0,1.0,0.0,-19.0,-6.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-1
jarviscli\plugins\blackjack.py,R0912,too-many-branches,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes, Function move had 13 branches while Pylint recommends having at most 12. I extracted methods for the long enough user choices to make the code more structured and solve that. ,5,"too complex methods, unused variables",10,clean unrelated small functions,276,241,241,21.0,9.0,0,26,12,117,93,178,129.0,271,846.8522221999121,1900.042586219702,9.128205128205128,17343.978479338817,963.5543599632676,0.6333475287399006,18.0,49.0,264,226,225,16.0,7.0,0,32,12,117,90,173,129.0,263,846.8522221999121,1843.952768176316,8.871794871794872,16359.170712538598,908.8428173632554,0.6146509227254386,18.0,52.0,-16.0,-0.2564102564102555,-15.0,-3.0,0.0,-56.089818043385776,-0.01869660601446199,0.0,-2.0,0.0,0.0,0.0,,6.0,-984.8077668002188,-8.0,0.0,-12.0,-5.0,-5.0,3.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-3
jarviscli\packages\weather_pinpoint.py,R0912,too-many-branches,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes, Function main had 20 branches while Pylint recommends having at most 12. I extracted methods to make the code more structured and solve that. ,6,one long function,10,"small unrelated functions, reuse one",66,58,64,1.0,0.0,0,2,4,17,15,30,21.0,45,77.48686830125578,197.65428402504423,3.5294117647058822,697.603355382509,38.755741965694945,0.0658847613416814,17.0,17.0,55,47,49,0.0,0.0,0,6,4,11,6,12,15.0,18,46.05374780501028,70.32403072095333,2.1818181818181817,153.43424884571635,8.52412493587313,0.0234413435736511,5.0,13.0,-15.0,-1.3475935828877006,-11.0,-9.0,-6.0,-127.3302533040909,-0.0424434177680303,-31.4331204962455,0.0,-6.0,0.0,0.0,,4.0,-544.1691065367927,-27.0,-12.0,-11.0,-1.0,-18.0,-4.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-12
jarviscli\plugins\bmr.py,R0912,too-many-branches,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Function bmr had 30 branches while Pylint recommends having at most 12. I extracted get_valid_input and used it for gender, height, weight, and age. ",5,duplicated  code,9,"great function extracted, more cleanup is possible.",120,96,104,4.0,4.0,3,9,7,60,41,82,67.0,123,374.0649201909144,746.128970426306,4.783333333333333,3568.98357520583,198.2768652892128,0.2487096568087686,30.0,30.0,103,78,85,4.0,4.0,3,11,9,62,41,82,71.0,123,397.6894962569671,756.418895699076,5.951612903225806,4501.912459886436,250.10624777146865,0.2521396318996919,18.0,18.0,-19.0,1.1682795698924728,-18.0,0.0,2.0,10.289925272770006,0.0034299750909232984,23.624576066052725,0.0,4.0,2.0,0.0,,2.0,932.9288846806062,0.0,-12.0,-17.0,0.0,0.0,-12.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-12
jarviscli\plugins\dictionary.py,R0912,too-many-branches,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes, Function dictionary had 15 branches while Pylint recommends having at most 12. I extracted build_datasets and present_results to make the code more structured and solve that. ,5,used recursion to get input,9,"Extracted small unrelated functions, core still large",86,65,65,1.0,1.0,3,17,8,24,17,34,32.0,51,134.03910001730776,255.0,5.666666666666667,1445.0,80.27777777777777,0.085,16.0,16.0,93,70,70,1.0,1.0,3,19,8,28,17,34,36.0,51,158.6059378176129,263.6661750735579,4.857142857142857,1280.6642789287096,71.14801549603942,0.0878887250245193,8.0,18.0,5.0,-0.8095238095238102,5.0,0.0,4.0,8.666175073557895,0.002888725024519298,24.566837800305137,0.0,4.0,0.0,0.0,,2.0,-164.33572107129044,0.0,-8.0,7.0,0.0,0.0,2.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-8
jarviscli\plugins\yeelight.py,R0912,too-many-branches,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes, Function main had 14 branches while Pylint recommends having at most 12. I extracted methods to make the code more structured and solve that. ,5,not structured,10,small unrelated functions,232,153,153,15.0,15.0,40,24,9,55,29,57,64.0,86,346.50410925683707,516.0,4.663636363636364,2406.436363636364,133.6909090909091,0.172,12.0,68.0,229,160,152,5.0,8.0,40,29,9,51,27,53,60.0,80,317.8230174535271,472.5512476486815,4.676470588235294,2209.872011062952,122.77066728127511,0.1575170825495605,6.0,70.0,-1.0,0.012834224598930355,7.0,-2.0,-4.0,-43.44875235131849,-0.014482917450439475,-28.681091803309982,-7.0,-4.0,0.0,0.0,,5.0,-196.56435257341218,-6.0,-6.0,-3.0,-10.0,-4.0,2.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-7
jarviscli\plugins\guess_number_game.py,R0912,too-many-branches,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes, Function helloworld had 18 branches while Pylint recommends having at most 12. I extracted methods to make the code more structured and solve that. ,6,"magic numbers, bad variable names",9,"clean unrelated small functions, the main still rather big",116,98,98,1.0,1.0,0,17,11,53,57,110,64.0,167,341.6335318968599,1002.0,11.41509433962264,11437.924528301886,635.440251572327,0.334,19.0,31.0,102,86,86,2.0,0.0,0,16,12,40,43,85,52.0,128,255.8966738041484,729.6562839220599,12.75,9303.117620006264,516.8398677781257,0.2432187613073533,12.0,29.0,-12.0,1.3349056603773608,-12.0,-14.0,-13.0,-272.34371607794014,-0.09078123869264673,-85.73685809271149,-1.0,-12.0,1.0,0.0,,-1.0,-2134.8069082956226,-39.0,-7.0,-14.0,1.0,-25.0,-2.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-17
jarviscli\utilities\textParser.py,R0912,too-many-branches,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes, Function parse_date had 26 branches while Pylint recommends having at most 12. I extracted methods handling different types to make the code more structured and solve that. ,5,"not structured, magic numbers",10,"small unrelated functions, covering the so many initial cases",159,119,121,1.0,1.0,23,14,13,48,43,84,61.0,127,316.1839163704497,753.2036418704866,11.375,8567.691426276786,475.982857015377,0.2510678806234955,27.0,41.0,190,146,144,1.0,5.0,23,18,13,55,44,86,68.0,130,366.08050057969047,791.3701693625442,10.163636363636364,8043.198630430222,446.84436835723454,0.2637900564541814,14.0,50.0,23.0,-1.211363636363636,27.0,1.0,7.0,38.166527492057526,0.012722175830685911,49.89658420924076,4.0,7.0,0.0,0.0,,4.0,-524.4927958465641,3.0,-13.0,31.0,0.0,2.0,9.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-16
jarviscli\plugins\weekday.py,R0912,too-many-branches,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Function weekday had 14 branches while Pylint recommends having at most 12. Instead, a list is used for day number to name mapping.",4,a if for every day…,10,clear simple implementation,81,52,52,4.0,4.0,6,19,10,45,34,68,55.0,102,280.35267028370896,589.6986907795153,7.555555555555555,4455.501219223005,247.52784551238918,0.1965662302598384,19.0,20.0,63,40,40,4.0,4.0,6,13,10,40,27,54,50.0,81,246.09640474436813,457.1523513717527,6.75,3085.77837175933,171.43213176440725,0.1523841171239175,12.0,13.0,-12.0,-0.8055555555555554,-12.0,-7.0,-5.0,-132.54633940776267,-0.04418211313592091,-34.25626553934083,0.0,-5.0,0.0,0.0,,-6.0,-1369.722847463675,-21.0,-7.0,-18.0,0.0,-14.0,-7.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-7
jarviscli\plugins\stock.py,R0912,too-many-branches,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes, Method __call__ of class Stock had 14 branches while Pylint recommends having at most 12.  Extracted handle_profile_or_fstatement which handles quit similar commands. Also extracted handle_getid.   ,7,regular,10,"clear, simple code, with reuse",164,135,126,2.0,8.0,11,19,7,103,59,110,110.0,169,708.3610387542747,1146.0497915856674,3.737864077669903,4283.778347189145,237.98768595495252,0.3820165971952224,11.0,42.0,165,134,125,1.0,7.0,11,22,7,99,58,108,106.0,166,675.9577898422846,1116.834795457491,3.8181818181818175,4264.2783099286025,236.90435055158903,0.372278265152497,7.0,42.0,-1.0,0.08031774051191443,-1.0,-1.0,-4.0,-29.21499612817638,-0.009738332042725395,-32.40324891199009,-1.0,-4.0,0.0,0.0,,3.0,-19.50003726054274,-3.0,-4.0,1.0,-1.0,-2.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-4
jarviscli\plugins\food_recipe.py,R0912,too-many-branches,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes, Function getAllRecipes had 13 branches while Pylint recommends having at most 12. I extracted methods to make the code more structured and solve that. ,5,"long function, unstructured, bad names",10,small unrelated functions,157,80,99,15.0,15.0,11,32,4,9,7,13,13.0,20,36.52932501298081,74.00879436282185,2.888888888888889,213.80318371481863,11.87795465082326,0.0246695981209406,11.0,13.0,139,86,100,1.0,6.0,6,27,5,11,7,13,16.0,20,49.66338827944709,80.0,2.9545454545454546,236.3636363636364,13.131313131313131,0.0266666666666666,4.0,18.0,1.0,0.06565656565656575,6.0,0.0,2.0,5.991205637178155,0.0019970685457260003,13.134063266466278,-9.0,3.0,1.0,-5.0,,-5.0,22.560452648817773,0.0,-7.0,-18.0,-14.0,0.0,5.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-8
jarviscli\plugins\expression_checker.py,R0912,too-many-branches,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Function expression_checker had 23 branches while Pylint recommends having at most 12. Now there are functions for contains_invalid_characters, check_character_progression, and check_bracket_pairs",4,23 branches,10,"small unrelated functions, covering the so many initial cases",87,83,83,0.0,0.0,0,4,6,18,16,32,24.0,48,90.56842503028857,220.07820003461552,5.333333333333333,1173.750400184616,65.208355565812,0.0733594000115385,25.0,25.0,75,62,62,0.0,0.0,0,13,5,23,16,29,28.0,45,115.65156546374811,216.33097149259217,3.152173913043478,681.9128449223014,37.88404694012785,0.072110323830864,7.0,7.0,-21.0,-2.181159420289855,-21.0,0.0,5.0,-3.7472285420233504,-0.001249076180674491,25.083140433459548,0.0,4.0,-1.0,0.0,,9.0,-491.8375552623146,-3.0,-18.0,-12.0,0.0,-3.0,-18.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-18
jarviscli\plugins\file_manager.py,R1702,too-many-nested-blocks,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,"Method delete of class file_manage had 6 branches while Pylint recommends having at most 12.  I extracted _confirm_deletion and merged ""self.folder is False and os.path.exists(file)"" to make the code more structured and solve that. ",7,regular,8,The extracted function is ok but very specific,123,76,75,16.0,16.0,3,29,5,17,12,22,22.0,34,81.0965087756926,151.6206750336681,3.235294117647059,490.5374780501027,27.252082113894595,0.0505402250112227,8.0,29.0,111,75,74,11.0,11.0,3,23,6,19,13,24,25.0,37,96.22039775975506,171.8226790216648,3.789473684210526,651.1175205031508,36.173195583508374,0.0572742263405549,6.0,30.0,-1.0,0.5541795665634672,-1.0,1.0,2.0,20.202003987996704,0.006734001329332204,15.12388898406246,-5.0,3.0,1.0,0.0,,-6.0,160.58004245304807,3.0,-2.0,-12.0,-5.0,2.0,1.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-2
jarviscli\plugins\flightradar.py,R1702,too-many-nested-blocks,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes, Function flightradar had 6 nested-blocks while Pylint recommends having at most 5. I extracted check_flight_between_destinations to make the code more structured and solve that. ,5,one long function,8,Took care only of the nesting. The extracted function and the rest are still long and complicated.,120,105,106,0.0,0.0,0,14,4,30,29,54,34.0,83,155.20671786825557,422.2594158237782,3.6,1520.1338969656017,84.45188316475566,0.140753138607926,41.0,41.0,123,107,108,0.0,0.0,0,15,4,33,29,54,37.0,83,174.46500593882897,432.38462934720286,3.272727272727273,1415.076968772664,78.6153871540369,0.1441282097824009,23.0,42.0,2.0,-0.32727272727272716,2.0,0.0,3.0,10.125213523424634,0.003375071174474914,19.2582880705734,0.0,3.0,0.0,0.0,,1.0,-105.05692819293768,0.0,-18.0,3.0,0.0,0.0,1.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-22
jarviscli\plugins\file_organise.py,R1702,too-many-nested-blocks,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes, Method organise of class File_Organise had 6 nested-blocks while Pylint recommends having at most 5. I extracted orgnise_directory to make the code more structured and solve that. ,5,many return points. Magic numbers,9,signature a bit long,125,87,90,3.0,3.0,4,28,10,40,27,49,50.0,76,246.09640474436813,428.93307042287904,6.125,2627.215056340134,145.95639201889634,0.1429776901409596,11.0,32.0,128,89,92,3.0,3.0,4,29,10,41,27,49,51.0,76,252.87891313821507,431.1043259898337,5.975609756097561,2576.111216280713,143.11728979337298,0.1437014419966112,7.0,32.0,2.0,-0.14939024390243905,2.0,0.0,1.0,2.171255566954642,0.0007237518556515998,6.782508393846939,0.0,1.0,0.0,0.0,,1.0,-51.103840059421145,0.0,-4.0,3.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-5
jarviscli\plugins\top_media.py,R0911,too-many-return-statements,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Method conv_num of class topmedia had 15 returns while Pylint recommends having at most 6. Instead of the ifs, I look for the index in valid_genres. If not found, None is returned (as done implicitly before)",5,function was bad,10,"simpler, clearer code",128,75,106,8.0,7.0,3,12,4,54,36,72,58.0,108,318.7639251168273,632.6619474737778,2.6666666666666665,1687.0985265967406,93.72769592204115,0.2108873158245926,16.0,38.0,101,53,84,7.0,6.0,3,8,7,43,24,47,50.0,71,252.98086890659343,400.7137894740054,3.825581395348837,1532.9632178714858,85.16462321508254,0.1335712631580018,8.0,21.0,-22.0,1.1589147286821704,-22.0,-12.0,-11.0,-231.94815799977238,-0.0773160526665908,-65.78305621023387,-1.0,-8.0,3.0,0.0,,-4.0,-154.13530872525484,-37.0,-8.0,-27.0,-1.0,-25.0,-17.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-10
jarviscli\plugins\balut.py,R0911,too-many-return-statements,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Method _calc_total_score_points of class Scoresheet had 9 returns while Pylint recommends having at most 6. Instead, score_range maps total score to the result and the function just looks for the suitable range.",3,"500 LOC, unrelated parts",10,"clear, simple code",542,318,376,1.0,0.0,50,116,15,119,86,147,134.0,233,879.086672767773,1646.398781376661,9.264705882352942,15253.400474519069,847.4111374732815,0.5487995937922203,10.0,135.0,540,305,373,1.0,0.0,50,117,15,102,69,122,117.0,191,739.1907438152202,1312.2396614404304,8.970588235294118,11771.56166880386,653.9756482668812,0.4374132204801434,7.0,127.0,-3.0,-0.29411764705882426,-13.0,-17.0,-17.0,-334.1591199362306,-0.1113863733120769,-139.89592895255282,0.0,-17.0,0.0,0.0,,1.0,-3481.838805715208,-42.0,-3.0,-2.0,0.0,-25.0,-8.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-6
jarviscli\plugins\voice_control.py,R0915,too-many-statements,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Function hear had 51 statements while Pylint recommends having at most 50. More than that, listen_for_command is repeated and can be reused as a function. activate_voice_mode also handle a single need and better be in a function of its own",4,"repeated code, unstructured",10,"clear, simple code, with reuse",73,65,66,9.0,0.0,0,7,2,6,4,8,8.0,12,17.509775004326936,36.0,1.3333333333333333,48.0,2.6666666666666665,0.012,11.0,11.0,67,58,59,0.0,0.0,0,8,1,4,2,4,5.0,6,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.0046438561897747,2.0,2.0,-7.0,-0.8333333333333333,-7.0,-2.0,-2.0,-22.068431430675826,-0.0073561438102253,-9.509775004326936,0.0,-3.0,-1.0,0.0,,1.0,-41.034215715337915,-6.0,-9.0,-6.0,-9.0,-4.0,-9.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-9
jarviscli\plugins\hangman.py,R0915,too-many-statements,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,extracted method but the messy part is just extracted into one of them,5,Spaghetti code ,7,extracted method but the messy part is just extracted into one of them,132,115,122,0.0,0.0,0,10,10,58,60,119,68.0,179,372.9821786662728,1089.655848583811,10.258620689655173,11178.366032885646,621.0203351603136,0.3632186161946036,16.0,31.0,145,122,129,0.0,0.0,0,16,11,60,60,119,71.0,179,392.4671835415214,1100.804734391338,10.908333333333331,12007.94497765218,667.10805431401,0.3669349114637794,10.0,35.0,7.0,0.6497126436781588,7.0,0.0,2.0,11.148885807526995,0.0037162952691757734,19.48500487524865,0.0,3.0,1.0,0.0,,6.0,829.5789447665338,0.0,-6.0,13.0,0.0,0.0,4.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-14
jarviscli\plugins\write_agenda.py,R0915,too-many-statements,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Function write_agenda had 56 statements while Pylint recommends having at most 50. I extracted the methods check_agenda_file, get_valid_date, and get_valid_time to make the code more structured and solve that. ",5,Spaghetti code ,7,less variables going over all the function,114,76,81,15.0,15.0,8,10,3,9,6,10,12.0,16,33.28421251514428,57.3594000115385,1.6666666666666667,95.59900001923084,5.311055556623936,0.0191198000038461,14.0,17.0,128,82,87,17.0,17.0,8,16,3,9,6,10,12.0,16,33.28421251514428,57.3594000115385,1.6666666666666667,95.59900001923084,5.311055556623936,0.0191198000038461,8.0,20.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,6.0,0.0,0.0,-6.0,14.0,2.0,0.0,3.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,-6
installer\steps\b_pip.py,W0401,wildcard-import,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes,"Wildcard imports (import *) make it harder to understand what is imported from where. Removing it is also a defensive programming act, lowering the probability of collisions due to future new imports or objects. I imported section and shell directly ",7,regexs used are not good,6,clearer imports,8,6,6,0.0,0.0,0,2,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,8,6,6,0.0,0.0,0,2,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
installer\steps\a_setup_virtualenv.py,W0401,wildcard-import,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Wildcard imports (import *) make it harder to understand what is imported from where. Removing it is also a defensive programming act,  lowering the probability of collisions due to future new imports or objects.  ",7,regular script,6,clearer imports,47,30,30,5.0,5.0,0,12,2,8,7,8,10.0,15,26.0,49.82892142331044,1.0,49.82892142331044,2.7682734124061357,0.0166096404744368,,,48,31,31,5.0,5.0,0,12,2,8,7,8,10.0,15,26.0,49.82892142331044,1.0,49.82892142331044,2.7682734124061357,0.0166096404744368,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
installer\steps\c_nltk.py,W0401,wildcard-import,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Wildcard imports (import *) make it harder to understand what is imported from where. Removing it is also a defensive programming act,  lowering the probability of collisions due to future new imports or objects.  Imported explicitly section, printlog, shell ",7,regexs used are not good,6,clearer imports,13,9,9,0.0,0.0,0,4,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,13,9,9,0.0,0.0,0,4,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
jarviscli\plugins\workout.py,W0401,wildcard-import,1,1,sukeesh/Jarvis,https://github.com/sukeesh/Jarvis/pull/1231,Yes," Wildcard imports (import *) make it harder to understand what is imported from where. Removing it is also a defensive programming act,  lowering the probability of collisions due to future new imports or objects. I imported explicitly notify, NOTIFY_NORMAL",5,"bad names, magic numbers, lookup in ifs",6,clearer imports,158,119,135,0.0,0.0,3,20,8,151,103,205,159.0,308,1116.999115638087,2252.367950227582,5.430463576158941,12231.402113818656,679.5223396565921,0.7507893167425272,9.0,39.0,158,119,135,0.0,0.0,3,20,8,151,103,205,159.0,308,1116.999115638087,2252.367950227582,5.430463576158941,12231.402113818656,679.5223396565921,0.7507893167425272,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sukeesh_Jarvis_interventions_September_29_2024.csv,sukeesh/Jarvis,
